ひがんばな,彼岸花,一本（ほん・もと）、一輪、一茎（けい・くき）、一朶（だ）[枝一本のこと。主に花の付いた一枝、一輪の花。本来の意味は垂れ下がった枝]、一球（きゅう・たま）・一玉・一個 [球根で]、一株（かぶ・しゅ）、一把（わ）、一束（たば）、一鉢、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]、一団 [群生で]
ひきがえる,ヒキガエル,一匹・一疋
ひきがえる,蟇蛙,一匹・一疋
ひきがえる,蟾蜍,一匹・一疋
ひきがね,引き金,一本、一つ
ひきがね,引金,一本、一つ
ひきだし,引き出し,一本 [箪笥で]、一杯 [食器棚・事務机などで]、一段 [段数]
ひきだし,引出,一本 [箪笥で]、一杯 [食器棚・事務机などで]、一段 [段数]
ひきて,引き手,一枚、一個
ひきて,引手,一枚、一個
ひきど,引き戸,一枚、一本
ひきど,引戸,一枚、一本
びく,魚篭,一篭・一籠（かご）
びく,魚籠,一篭・一籠（かご）
ひぐま,ヒグマ,一頭、一匹・一疋
ひぐま,羆,一頭、一匹・一疋
ひけししょうぞく,火消し装束,⇒ 火事装束
ひけししょうぞく,火消装束,⇒ 火事装束
ひけしずきん,火消し頭巾,⇒ 頭巾
ひけしずきん,火消頭巾,⇒ 頭巾
ひげそり,ひげ剃り,一本、一台 [電気・電動]
ひげそり,髭剃り,一本、一台 [電気・電動]
ひげそり,髭そり,一本、一台 [電気・電動]
ひさご,瓠,一本、一瓢（ひょう）、一個、一柄（へい・え・から）
ひさご,匏,一本、一瓢（ひょう）、一個、一柄（へい・え・から）
ひさご,瓢,一本、一瓢（ひょう）、一個、一柄（へい・え・から）
ひさご,柄杓,一本、一瓢（ひょう）、一個、一柄（へい・え・から）
ひさご,杓,一本、一瓢（ひょう）、一個、一柄（へい・え・から）
ひざし,日差し,一本、一筋（すじ）、一条（すじ・じょう）
ひざし,日射し,一本、一筋（すじ）、一条（すじ・じょう）
ひざし,陽射し,一本、一筋（すじ）、一条（すじ・じょう）
ひじかけいす,肘掛け椅子,一脚、一台
ひじかけいす,肱掛椅子,一脚、一台
ひしゃく,柄杓,一本、一柄（へい・え・から）
ひしゃく,杓,一本、一柄（へい・え・から）
ひしゃく,柄杓,一杯、一掬（すくい・きく）
ひしゃく,杓,一杯、一掬（すくい・きく）
ひつじ,ヒツジ,一匹・一疋、一頭、一蹄（てい）、一群（ぐん・むれ）
ひつじ,羊,一匹・一疋、一頭、一蹄（てい）、一群（ぐん・むれ）
ひとえ,一重,一枚、一揃（そろい）、一領（りょう）
ひとえ,単,一枚、一揃（そろい）、一領（りょう）
ひとえ,単衣,一枚、一揃（そろい）、一領（りょう）
ひとで,ヒトデ,一匹・一疋、一個
ひとで,海星,一匹・一疋、一個
ひとで,海盤車,一匹・一疋、一個
ひな,ヒナ,一羽、一匹・一疋
ひな,雛,一羽、一匹・一疋
ひなだん,ひな壇,一段
ひなだん,雛壇,一段
ひなだん,雛段,一段
ひなだん,ひな壇,一台、一基
ひなだん,雛壇,一台、一基
ひなだん,雛段,一台、一基
ひなにんぎょう,ひな人形,一体、一対 [男雛、女雛で]、一組、一揃（そろい）、一飾（かざり）、一具（ぐ）、一段 [段飾りの段の数で。三段飾り、五段飾り、七段飾りなど]⇒ 雛人形の飾り方（三月三日 上巳の節句）
ひなにんぎょう,雛人形,一体、一対 [男雛、女雛で]、一組、一揃（そろい）、一飾（かざり）、一具（ぐ）、一段 [段飾りの段の数で。三段飾り、五段飾り、七段飾りなど]⇒ 雛人形の飾り方（三月三日 上巳の節句）
ひばさみ,火ばさみ,一本、一挺［一丁］（ちょう）
ひばさみ,火バサミ,一本、一挺［一丁］（ちょう）
ひばさみ,火挟み,一本、一挺［一丁］（ちょう）
ひばさみ,火挟,一本、一挺［一丁］（ちょう）
ひばし,火箸,一揃（そろい・そろえ）、一組、一前（ぜん）、一具（ぐ・よろい）、一対、一本 [片方で]
ひばし,火筋,一揃（そろい・そろえ）、一組、一前（ぜん）、一具（ぐ・よろい）、一対、一本 [片方で]
ひばし,火挟,一揃（そろい・そろえ）、一組、一前（ぜん）、一具（ぐ・よろい）、一対、一本 [片方で]
ひばし,撥火杖,一揃（そろい・そろえ）、一組、一前（ぜん）、一具（ぐ・よろい）、一対、一本 [片方で]
ひび,皹,一本、一筋（すじ）、一条（すじ・じょう）
ひび,皸,一本、一筋（すじ）、一条（すじ・じょう）
びふてき,ビフテキ,一枚、一片、一切（きれ）、一皿
びふてき,ビーフステーキ,一枚、一片、一切（きれ）、一皿
ひまわり,ヒマワリ,一本（ほん・もと）、一輪、一枝、一朶（だ） [枝一本のこと。主に花の付いた一枝、一輪の花。本来の意味は垂れ下がった枝] 、一茎（けい・くき）、一弁、一片、一株（かぶ・しゅ）、一把（わ）、一束（たば）、一鉢、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]、一団 [群生で]、一粒 [種で]
ひまわり,向日葵,一本（ほん・もと）、一輪、一枝、一朶（だ） [枝一本のこと。主に花の付いた一枝、一輪の花。本来の意味は垂れ下がった枝] 、一茎（けい・くき）、一弁、一片、一株（かぶ・しゅ）、一把（わ）、一束（たば）、一鉢、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]、一団 [群生で]、一粒 [種で]
ひやむぎ,冷や麦,一把（わ）、一束（たば）、一本、一箱、一袋、一人前
ひやむぎ,冷麦,一把（わ）、一束（たば）、一本、一箱、一袋、一人前
ぴゅーま,ピューマ,一頭、一匹・一疋
ぴゅーま,Puma,一頭、一匹・一疋
びゅらん,ビュラン,一挺［一丁］（ちょう）、一本
びゅらん,burin,一挺［一丁］（ちょう）、一本
ひょう,ヒョウ,一頭、一匹・一疋
ひょう,豹,一頭、一匹・一疋
ひょうさつ,表札,一枚
ひょうさつ,標札,一枚
ひょうたん,ヒョウタン,一本、一瓢（ひょう）、一柄（へい・え・から）、一個、一株
ひょうたん,瓢箪,一本、一瓢（ひょう）、一柄（へい・え・から）、一個、一株
ひょうのう,氷嚢,一枚、一個、一つ
ひょうのう,氷のう,一枚、一個、一つ
ひよこ,ヒヨコ,一羽、一匹・一疋
ひよこ,雛,一羽、一匹・一疋
ひよっこ,ヒヨッコ,一羽、一匹・一疋、一人（り／たり・にん） [人間を指して]
ひよっこ,雛,一羽、一匹・一疋、一人（り／たり・にん） [人間を指して]
びら,びら,一枚、一葉（よう）、一片、一面
びら,ビラ,一枚、一葉（よう）、一片、一面
ひらめ,ヒラメ,一匹・一疋、一尾、一枚
ひらめ,平目,一匹・一疋、一尾、一枚
ひらめ,鮃,一匹・一疋、一尾、一枚
びわ,ビワ,一個、一つ、一顆（か）、一果（か）、一菓（か）一山、一袋、一籠（かご）、一箱
びわ,枇杷,一個、一つ、一顆（か）、一果（か）、一菓（か）一山、一袋、一籠（かご）、一箱
ぶいてぃーあーる,ブイティーアール,一台
ぶいてぃーあーる,VTR,一台
ぶいてぃーあーる,Video tape recorder,一台
ふき,フキ,一本、一茎、一株、一把（わ）、一束（たば）
ふき,蕗,一本、一茎、一株、一把（わ）、一束（たば）
ふきながし,吹流,一本、一旒（りゅう）、一流（ながれ・りゅう）
ふきながし,吹流し,一本、一旒（りゅう）、一流（ながれ・りゅう）
ふきながし,吹き流し,一本、一旒（りゅう）、一流（ながれ・りゅう）
ふきぬき,吹貫,一本、一旒（りゅう）、一流（ながれ・りゅう）
ふきぬき,吹き貫,一本、一旒（りゅう）、一流（ながれ・りゅう）
ふきのとう,フキノトウ,一個、一本
ふきのとう,蕗の薹,一個、一本
ふきや,吹き矢,一本
ふきや,吹矢,一本
ふきや,吹き矢,一本、一筒（とう）、一管
ふきや,吹矢,一本、一筒（とう）、一管
ふぐ,フグ,一匹・一疋、一尾
ふぐ,河豚,一匹・一疋、一尾
ふくさ,袱紗,一枚、一筋（すじ）、一条（すじ・じょう）
ふくさ,服紗,一枚、一筋（すじ）、一条（すじ・じょう）
ふくさ,帛紗,一枚、一筋（すじ）、一条（すじ・じょう）
ふくびき,福引き,一本、一枚
ふくびき,福引,一本、一枚
ふくびきき,福引き器,⇒ 抽選器
ふくびきき,福引き器,⇒ 抽選器
ふくべ,瓢,"⇒ 瓢箪（ひょうたん）のこと。
特に果実から作った酒などを入れる容器。"
ふくべ,瓠,"⇒ 瓢箪（ひょうたん）のこと。
特に果実から作った酒などを入れる容器。"
ふくべ,匏,"⇒ 瓢箪（ひょうたん）のこと。
特に果実から作った酒などを入れる容器。"
ふくろう,フクロウ,一羽（わ）、一匹・一疋、一翼（は・はね・よく）、一翅（し）、一羽撃・羽搏（はばたき） [はばたく動作のこと]、一番（つがい）
ふくろう,梟,一羽（わ）、一匹・一疋、一翼（は・はね・よく）、一翅（し）、一羽撃・羽搏（はばたき） [はばたく動作のこと]、一番（つがい）
ふさようじ,房楊枝,一本
ふさようじ,房楊子,一本
ふじ,フジ,一房、一本、一株
ふじ,藤,一房、一本、一株
ぶじだな,フジ棚,一架、一基
ぶじだな,ぶじ棚,一架、一基
ぶじだな,藤棚,一架、一基
ぶた,ブタ,一匹・一疋、一頭、一群（むれ・ぐん） [放牧などで]
ぶた,豚,一匹・一疋、一頭、一群（むれ・ぐん） [放牧などで]
ふだんぎ,普段着,一枚、一着
ふだんぎ,不断着,一枚、一着
ぶつぞう,仏像の腕,一臂（ひ）、一本
ぶつぞう,手,一臂（ひ）、一本
ぶつぞう,仏像の手,一臂（ひ）、一本
ぶつぞう,腕,一臂（ひ）、一本
ぶつぞう,仏像の手,一臂（ひ）、一本
ぶつぞう,腕,一臂（ひ）、一本
ふでいれ,筆入れ,一個、一箱、一本
ふでいれ,筆入,一個、一箱、一本
ぶどう,ブドウ,一粒、一房、一箱、一籠、一パック、一本（ほん・もと）、一株
ぶどう,葡萄,一粒、一房、一箱、一籠、一パック、一本（ほん・もと）、一株
ぶどうだな,ブドウ棚,一架、一基
ぶどうだな,ぶどう棚,一架、一基
ぶどうだな,葡萄棚,一架、一基
ふとん,布団,一幅（の）、一布（の）
ふとん,蒲団,一幅（の）、一布（の）
ふとん,布団,一枚、一組、一揃（そろい）、一重（かさね）、一客
ふとん,蒲団,一枚、一組、一揃（そろい）、一重（かさね）、一客
ふな,フナ,一匹・一疋、一尾、一枚、一喉（こん・こう）
ふな,鮒,一匹・一疋、一尾、一枚、一喉（こん・こう）
ふなもり,舟盛り,一舟、一台、一艘（そう）、一人前
ふなもり,舟盛,一舟、一台、一艘（そう）、一人前
ふね,船,一隻（せき）、一艘（そう）、一艇（てい）、一艦（かん）、一杯・一盃（はい）、一船（せん）、一葉（よう）[文学的表現]、一本 [丸木船]、一片（へん）[極めて小さい船で]、 一枚・一台・ 一床（とこ・しょう）[筏（いかだ）で] 、一帆（はん・ほ） [帆掛け船で。小島烏水の紀行文「天竜川」などに見られる]
ふね,舟,一隻（せき）、一艘（そう）、一艇（てい）、一艦（かん）、一杯・一盃（はい）、一船（せん）、一葉（よう）[文学的表現]、一本 [丸木船]、一片（へん）[極めて小さい船で]、 一枚・一台・ 一床（とこ・しょう）[筏（いかだ）で] 、一帆（はん・ほ） [帆掛け船で。小島烏水の紀行文「天竜川」などに見られる]
ふばこ,文箱,一箱、一合（ごう・あわせ）、一具（ぐ・よろい）、一個
ふばこ,文筥,一箱、一合（ごう・あわせ）、一具（ぐ・よろい）、一個
ふみえ,踏み絵,一枚、一面（めん）
ふみえ,踏絵,一枚、一面（めん）
ぶり,ブリ,一匹・一疋、一尾（び）、一本
ぶり,鰤,一匹・一疋、一尾（び）、一本
ふりこみ,振り込み,一件
ふりこみ,振込,一件
ふろふどし／ふろふんどし,風呂犢鼻褌,一枚、一本、一筋（すじ）、一条（すじ・じょう）、一締（しめ）、一丁 [主に締めた様で]、一つ [主に締めた様で]
ふろふどし／ふろふんどし,風呂ふどし／風呂褌,一枚、一本、一筋（すじ）、一条（すじ・じょう）、一締（しめ）、一丁 [主に締めた様で]、一つ [主に締めた様で]
ふろふどし／ふろふんどし,風呂ふんどし,一枚、一本、一筋（すじ）、一条（すじ・じょう）、一締（しめ）、一丁 [主に締めた様で]、一つ [主に締めた様で]
ぺーじ,ページ,一ページ、一頁、一枚
ぺーじ,頁,一ページ、一頁、一枚
へぎ,折ぎ,一枚
へぎ,折,一枚
へぎ,片木,一枚
へぎいた,折ぎ板,一枚
へぎいた,片木板,一枚
へちま,ヘチマ,一本、一株
へちま,糸瓜,一本、一株
へちま,天糸瓜,一本、一株
へび,ヘビ,一匹・一疋、一筋（すじ）、一条（すじ・じょう）
へび,蛇,一匹・一疋、一筋（すじ）、一条（すじ・じょう）
へびのぬけがら,ヘビの抜け殻,一本
へびのぬけがら,蛇の抜け殻（抜殻,一本
へびのぬけがら,脱け殻,一本
へびのぬけがら,脱殻）,一本
ぼうさいずきん,防災ずきん,一枚、一頭（かしら）
ぼうさいずきん,防災頭巾,一枚、一頭（かしら）
ほうたい,包帯,一本、一巻（まき）
ほうたい,繃帯,一本、一巻（まき）
ほうちょう,包丁,一本、一挺［一丁］（ちょう）、一柄（へい・え・から・つか）
ほうちょう,庖丁,一本、一挺［一丁］（ちょう）、一柄（へい・え・から・つか）
ぼうちょうしききゅうめいいかだ,膨脹式救命いかだ,一基、一艘（そう）、一台
ぼうちょうしききゅうめいいかだ,膨脹式救命筏,一基、一艘（そう）、一台
ぼうはんとう,防犯灯,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
ぼうはんとう,防犯燈,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
ぼうふら,ボウフラ,一匹・一疋
ぼうふら,孑孒,一匹・一疋
ぼうふら,孑孑,一匹・一疋
ほうぼう,ホウボウ,一匹・一疋、一尾
ほうぼう,魴鮄,一匹・一疋、一尾
ほうぼう,竹麦魚,一匹・一疋、一尾
ほうれんそう,ホウレンソウ,一把（わ）、一束（たば）、一株、一枚
ほうれんそう,菠薐草,一把（わ）、一束（たば）、一株、一枚
ほうろく,焙烙,一枚、一台
ほうろく,炮烙,一枚、一台
ほかげ,火影,一幅、一つ、一点、一筋（すじ）、一条（すじ・じょう）、一道
ほかげ,灯影,一幅、一つ、一点、一筋（すじ）、一条（すじ・じょう）、一道
ほかけぶね,帆掛け舟,一艘（そう）、一隻（せき）、一帆（はん・ほ）
ほかけぶね,帆掛舟,一艘（そう）、一隻（せき）、一帆（はん・ほ）
ほくろ,黒子,一つ、一個
ほくろ,黶,一つ、一個
ほこ,矛,一振（ふり）、一口（ふり・くち・こう・く）、一本、一棹・一竿（さお）、一枚（まい・ひら）
ほこ,鉾,一振（ふり）、一口（ふり・くち・こう・く）、一本、一棹・一竿（さお）、一枚（まい・ひら）
ほこ,戈,一振（ふり）、一口（ふり・くち・こう・く）、一本、一棹・一竿（さお）、一枚（まい・ひら）
ほご,反故,一枚、一片、一葉（よう）
ほご,反古,一枚、一片、一葉（よう）
ほしあわび,干し鮑,一個、一粒
ほしあわび,干鮑,一個、一粒
ほしあわび,乾鮑,一個、一粒
ほしあわび,乾し鮑,一個、一粒
ほしいい,干し飯,一粒、一椀・一碗（わん）、一杯
ほしいい,干飯,一粒、一椀・一碗（わん）、一杯
ほしいい,乾し飯,一粒、一椀・一碗（わん）、一杯
ほしいい,乾飯,一粒、一椀・一碗（わん）、一杯
ほしえび,干しえび,一本、一匹・一疋、一尾
ほしえび,干しエビ,一本、一匹・一疋、一尾
ほしえび,干し海老,一本、一匹・一疋、一尾
ほしえび,干海老,一本、一匹・一疋、一尾
ほしえび,乾し蝦,一本、一匹・一疋、一尾
ほしえび,乾蝦,一本、一匹・一疋、一尾
ほしがき,干し柿,一個、一枚、一連 [連ねた形で]、一串
ほしがき,干柿,一個、一枚、一連 [連ねた形で]、一串
ほしのり,干し海苔,⇒ 海苔
ほしのり,干海苔,⇒ 海苔
ほしのり,乾し海苔,⇒ 海苔
ほしのり,乾海苔,⇒ 海苔
ほしぶどう,干しブドウ,一粒、一個、一袋
ほしぶどう,干しぶどう,一粒、一個、一袋
ほしぶどう,干し葡萄,一粒、一個、一袋
ほしぶどう,干葡萄,一粒、一個、一袋
ほしぶどう,乾し葡萄,一粒、一個、一袋
ほしぶどう,乾葡萄,一粒、一個、一袋
ほそびき,細引き,一本、一筋（すじ）、一条（すじ・じょう）
ほそびき,細引,一本、一筋（すじ）、一条（すじ・じょう）
ほたてがい,ホタテガイ,一枚、一匹・一疋、一個
ほたてがい,ホタテ貝,一枚、一匹・一疋、一個
ほたてがい,帆立貝,一枚、一匹・一疋、一個
ほたてがいのかいばしら,ホタテガイの貝柱,一粒、一個、一玉、一枚、一本
ほたてがいのかいばしら,ホタテ貝の貝柱,一粒、一個、一玉、一枚、一本
ほたてがいのかいばしら,帆立貝の貝柱,一粒、一個、一玉、一枚、一本
ほたるいか,ホタルイカ,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]
ほたるいか,蛍烏賊,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]
ぼたん,ボタン,一枚、一個、一つ、一対 [カフスボタンなど]、一組 [複数のセットやスナップボタンの対などで]、一揃（そろい） [複数のセットで]
ぼたん,釦,一枚、一個、一つ、一対 [カフスボタンなど]、一組 [複数のセットやスナップボタンの対などで]、一揃（そろい） [複数のセットで]
ぼたん,ボタン,一輪、一本、一枝、一朶（だ） [枝一本のこと。主に花の付いた一枝、一輪の花。本来の意味は垂れ下がった枝]、一弁、一片、一株（かぶ・しゅ）、一把（わ）、一束（たば）、一鉢、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]、一団 [群生で
ぼたん,牡丹,一輪、一本、一枝、一朶（だ） [枝一本のこと。主に花の付いた一枝、一輪の花。本来の意味は垂れ下がった枝]、一弁、一片、一株（かぶ・しゅ）、一把（わ）、一束（たば）、一鉢、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]、一団 [群生で
ぽちぶくろ,ぽち袋,一枚、一封 [中身が入って]
ぽちぶくろ,ポチ袋,一枚、一封 [中身が入って]
ほっきょくぐま,ホッキョクグマ,一頭、一匹・一疋
ほっきょくぐま,北極熊,一頭、一匹・一疋
ほっけ,ホッケ,一匹・一疋、一尾
ほっけ,𩸽,一匹・一疋、一尾
ほったてごや,ほったて小屋,一軒、一棟（むね・とう）
ほったてごや,掘っ建て小屋,一軒、一棟（むね・とう）
ほったてごや,掘建小屋,一軒、一棟（むね・とう）
ほったてごや,掘っ立て小屋,一軒、一棟（むね・とう）
ほったてごや,掘立小屋,一軒、一棟（むね・とう）
ほのお,炎,一点、一筋（すじ）、一条（すじ・じょう）、一道（どう）、一団
ほのお,焔,一点、一筋（すじ）、一条（すじ・じょう）、一道（どう）、一団
ほばしら,帆柱,一本
ほばしら,檣,一本
ほや,ホヤ,一匹・一疋、一個
ほや,海鞘,一匹・一疋、一個
ほり,堀,一本、一筋（すじ）、一条（すじ・じょう）
ほり,濠,一本、一筋（すじ）、一条（すじ・じょう）
ほりごたつ,堀りごたつ,一基、一炬（きょ）
ほりごたつ,掘り炬燵,一基、一炬（きょ）
ほりごたつ,掘炬燵,一基、一炬（きょ）
ほろがや,ほろ蚊帳,一張（はり・ちょう）、一帳（ちょう）、一枚
ほろがや,幌蚊帳,一張（はり・ちょう）、一帳（ちょう）、一枚
ほろがや,母衣がや,一張（はり・ちょう）、一帳（ちょう）、一枚
ほろがや,母衣蚊帳,一張（はり・ちょう）、一帳（ちょう）、一枚
まーじゃん,マージャン,一荘（チャン） [一荘はイーチャン]、一卓 [テーブルで]
まーじゃん,麻雀,一荘（チャン） [一荘はイーチャン]、一卓 [テーブルで]
まーじゃんぱい,マージャンパイ,一枚、一個、一組、一揃（そろい）
まーじゃんぱい,麻雀パイ,一枚、一個、一組、一揃（そろい）
まーじゃんぱい,麻雀牌,一枚、一個、一組、一揃（そろい）
まいたけ,マイタケ,一株、一片、一袋、一パック
まいたけ,舞茸,一株、一片、一袋、一パック
まえかけ,前掛け,一枚、一掛（かけ）
まえかけ,前掛,一枚、一掛（かけ）
まえだれ,前垂れ,一枚、一掛（かけ）
まえだれ,前垂,一枚、一掛（かけ）
まがたま,勾玉,一個、一箇、一顆、一連
まがたま,曲玉,一個、一箇、一顆、一連
まきあげき,巻き上げ機,一台、一基
まきあげき,巻上げ機,一台、一基
まきあげき,巻上機,一台、一基
まきあげき,巻き揚げ機,一台、一基
まきあげき,巻揚げ機,一台、一基
まきあげき,巻揚機,一台、一基
まきす,巻きす,一枚
まきす,巻き簀,一枚
まきす,巻き簾,一枚
まきずし,巻きずし,一本、一巻（まき・かん）、一切（きれ）、一皿
まきずし,巻き鮨,一本、一巻（まき・かん）、一切（きれ）、一皿
まきずし,巻鮨,一本、一巻（まき・かん）、一切（きれ）、一皿
まきずし,巻き寿司,一本、一巻（まき・かん）、一切（きれ）、一皿
まきすだれ,巻きすだれ,一枚
まきすだれ,巻き簾,一枚
まきたばこ,巻たばこ,一本、一箱、一缶
まきたばこ,巻タバコ,一本、一箱、一缶
まきたばこ,巻煙草,一本、一箱、一缶
まきたばこ,巻莨,一本、一箱、一缶
まぐろ,マグロ,一匹・一疋、一尾、一本、一節（ふし）、一丁、一さく [細長く切った固まりで]、一切（きれ）
まぐろ,鮪,一匹・一疋、一尾、一本、一節（ふし）、一丁、一さく [細長く切った固まりで]、一切（きれ）
まげもの,曲げ物,"一合、一個
"
まげもの,曲物,"一合、一個
"
まこも,マコモ,一本、一株、一把、一束
まこも,真菰,一本、一株、一把、一束
まこもござ,真菰ござ,一枚
まこもござ,真菰茣蓙,一枚
まこもござ,真菰蓙,一枚
まこもなわ,真菰なわ,一本、一筋（すじ）、一条（すじ・じょう）
まこもなわ,真菰縄,一本、一筋（すじ）、一条（すじ・じょう）
ます,升,一個、一つ、一升・一枡（ます）
ます,枡,一個、一つ、一升・一枡（ます）
ます,桝,一個、一つ、一升・一枡（ます）
ます,マス,一匹・一疋、一尾、一本、一尺（せき・しゃく）、一隻（せき・しゃく）、一束 [20匹(北海道湧別町百年史による)]、一石（こく）[60匹(広辞苑、大辞林による)]
ます,鱒,一匹・一疋、一尾、一本、一尺（せき・しゃく）、一隻（せき・しゃく）、一束 [20匹(北海道湧別町百年史による)]、一石（こく）[60匹(広辞苑、大辞林による)]
ますと,マスト,一本
ますと,檣,一本
ますめ,升目,一目（め）、一升（ます）、一つ、一個
ますめ,枡目,一目（め）、一升（ます）、一つ、一個
ますめ,桝目,一目（め）、一升（ます）、一つ、一個
まちなみ,町並み,一筋（すじ）、一条（すじ・じょう）
まちなみ,町並,一筋（すじ）、一条（すじ・じょう）
まちなみ,街並み,一筋（すじ）、一条（すじ・じょう）
まちなみ,街並,一筋（すじ）、一条（すじ・じょう）
まちばり,待ち針,一本
まちばり,待針,一本
まつげ,睫,一本、一筋（すじ）、一条（すじ・じょう）
まつげ,睫毛,一本、一筋（すじ）、一条（すじ・じょう）
まつたけ,マツタケ,一本、一籠（かご）、一折（おり）
まつたけ,松茸,一本、一籠（かご）、一折（おり）
まっち,マッチ,一本、一箱、一包
まっち,燐寸,一本、一箱、一包
まつばがに,松葉蟹,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]、一尾、一枚、一肩（かた）[片側の脚だけをまとめて]
まつばがに,松葉ガニ,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]、一尾、一枚、一肩（かた）[片側の脚だけをまとめて]
まつばがに,松葉がに,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]、一尾、一枚、一肩（かた）[片側の脚だけをまとめて]
まつばぼうき,松葉ぼうき,一本、一柄（へい・え・から）
まつばぼうき,松葉箒,一本、一柄（へい・え・から）
まといぢょうちん,纏提灯,一張（はり・ちょう）、一挺［一丁］（ちょう）、一帳（ちょう）、一本、一灯・一燈 [灯が入った状態で]
まといぢょうちん,纏挑灯,一張（はり・ちょう）、一挺［一丁］（ちょう）、一帳（ちょう）、一本、一灯・一燈 [灯が入った状態で]
まないた,まな板,一枚、一挺［一丁］（ちょう）
まないた,俎板,一枚、一挺［一丁］（ちょう）
まないた,俎,一枚、一挺［一丁］（ちょう）
まもりがたな,守刀,一振（ふり）、一口（ふり・くち・こう・く）、一本、一刀
まもりがたな,守り刀,一振（ふり）、一口（ふり・くち・こう・く）、一本、一刀
まゆ,マユ,一粒、一個
まゆ,繭,一粒、一個
まり,鞠,一個、一顆（か）、一丸（まる・がん）、一惣（そう）、一懸（か・かけ）、一足（そく）
まり,毬,一個、一顆（か）、一丸（まる・がん）、一惣（そう）、一懸（か・かけ）、一足（そく）
まんじゅしゃげ,マンジュシャゲ,一本（ほん・もと）、一輪、一茎（けい・くき）、一朶（だ）[枝一本のこと。主に花の付いた一枝、一輪の花。本来の意味は垂れ下がった枝]、一球（きゅう・たま）・一玉・一個 [球根で]、一株（かぶ・しゅ）、一把（わ）、一束（たば）、一鉢、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]、一団 [群生で]
まんじゅしゃげ,曼珠沙華,一本（ほん・もと）、一輪、一茎（けい・くき）、一朶（だ）[枝一本のこと。主に花の付いた一枝、一輪の花。本来の意味は垂れ下がった枝]、一球（きゅう・たま）・一玉・一個 [球根で]、一株（かぶ・しゅ）、一把（わ）、一束（たば）、一鉢、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]、一団 [群生で]
みいら,ミイラ,一体
みいら,木乃伊,一体
みお,澪,一本、一筋（すじ）、一条（すじ・じょう）
みお,水脈,一本、一筋（すじ）、一条（すじ・じょう）
みお,水尾,一本、一筋（すじ）、一条（すじ・じょう）
みかん,ミカン,一個、一つ、一顆（か）、一果（か）、一菓（か）、一房、一粒、一袋、一山、一箱、一本・一株 [木で]
みかん,蜜柑,一個、一つ、一顆（か）、一果（か）、一菓（か）、一房、一粒、一袋、一山、一箱、一本・一株 [木で]
みき,神酒,一献、一本、一缶（もたい）
みき,御酒,一献、一本、一缶（もたい）
みこし,御輿,一基、一台、一挺［一丁］（ちょう）、一座（ざ）、一体、一社
みこし,神輿／神輿（しんよ）,一基、一台、一挺［一丁］（ちょう）、一座（ざ）、一体、一社
みじんこ,ミジンコ,一匹・一疋、一頭 [一頭は学術論文などに見られる]
みじんこ,微塵子,一匹・一疋、一頭 [一頭は学術論文などに見られる]
みじんこ,水蚤,一匹・一疋、一頭 [一頭は学術論文などに見られる]
みずがめ,水瓶,一口（こう・く・くち）、一個、一本、一壺（こ・つぼ）、一瓶（へい）
みずがめ,水甕,一口（こう・く・くち）、一個、一本、一壺（こ・つぼ）、一瓶（へい）
みずさし,水差,一個、一口（こう・く・くち）、一合
みずさし,水指,一個、一口（こう・く・くち）、一合
みずはじき,水弾き,一挺［一丁］（ちょう）、一柄、一本
みずはじき,水弾,一挺［一丁］（ちょう）、一柄、一本
みだし,見出し,一本
みだし,見出,一本
みたま,御霊,一柱（はしら）
みたま,御魂,一柱（はしら）
みち,道,一本、一筋（すじ）、一条（すじ・じょう）、一うねり、一線、一髪、一径、一ルート、一車線
みち,路,一本、一筋（すじ）、一条（すじ・じょう）、一うねり、一線、一髪、一径、一ルート、一車線
みちゆき,道行き,一枚、一着
みちゆき,道行,一枚、一着
みつば,ミツバ,一株、一本、一茎、一把（わ）、一束（たば）
みつば,三つ葉,一株、一本、一茎、一把（わ）、一束（たば）
みつば,三葉,一株、一本、一茎、一把（わ）、一束（たば）
みつばち,ミツバチ,一匹・一疋
みつばち,蜜蜂,一匹・一疋
みつめぎり,三ツ目錐,一挺［一丁］（ちょう）、一本
みつめぎり,三目錐,一挺［一丁］（ちょう）、一本
みとりず,見取り図,一枚、一葉（よう）、一舗・一鋪（ほ・ふ・ふく）[一舗・一鋪は、「畳み物」とも呼ばれる、一枚の物を折り畳み、使う際に広げる地図などを数えるのに使われる]、一片、一点、一面
